ID,Case_Number,Date,Block,IUCR,Primary_Type,Description,Location_Description,Arrest,Domestic,Beat,District,Ward,Community_Area,FBI_Code,X_Coordinate,Y_Coordinate,Year,Updated_On,Latitude,Longitude,Location
6000482,HP108480,01/05/2008 09:23:30 PM,004XX N LEAMINGTON AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1532,15,28,25,08B,1141955,1902532,2008,02/28/2018 03:56:25 PM,41.88861096,-87.754146196,"(41.88861096, -87.754146196)"
6000483,HP107404,01/05/2008 07:00:00 AM,007XX W 66TH ST,820,THEFT,$500 AND UNDER,STREET,false,false,723,7,20,68,6,1172578,1861110,2008,02/28/2018 03:56:25 PM,41.774323037,-87.642910036,"(41.774323037, -87.642910036)"
6000486,HP107005,01/05/2008 12:21:00 AM,001XX E WACKER DR,460,BATTERY,SIMPLE,HOTEL/MOTEL,false,false,124,1,42,32,08B,1177683,1902638,2008,02/28/2018 03:56:25 PM,41.888165132,-87.622937212,"(41.888165132, -87.622937212)"
6000487,HN778428,12/26/2007 01:45:00 PM,002XX E 115TH ST,890,THEFT,FROM BUILDING,GOVERNMENT BUILDING/PROPERTY,false,false,531,5,9,49,6,1179714,1828756,2007,02/28/2018 03:56:25 PM,41.685379492,-87.617736935,"(41.685379492, -87.617736935)"
6000488,HP107502,01/05/2008 11:19:53 AM,073XX S ASHLAND AVE,031A,ROBBERY,ARMED: HANDGUN,ALLEY,false,false,734,7,17,67,3,1166958,1855851,2008,02/28/2018 03:56:25 PM,41.76001361,-87.663662061,"(41.76001361, -87.663662061)"
6000489,HP103196,01/02/2008 06:00:00 AM,137XX S LEYDEN AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,533,5,9,54,5,1180287,1814359,2008,02/28/2018 03:56:25 PM,41.64585884,-87.616077958,"(41.64585884, -87.616077958)"
6000490,HP108655,01/05/2008 08:00:00 PM,035XX N BROADWAY,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,false,false,2331,19,46,6,6,1171076,1923738,2008,02/28/2018 03:56:25 PM,41.946212132,-87.646579678,"(41.946212132, -87.646579678)"
6000491,HP107874,01/04/2008 11:30:00 AM,001XX W VAN BUREN ST,810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,112,1,2,32,6,1175520,1898508,2008,02/28/2018 03:56:25 PM,41.876881035,-87.631004522,"(41.876881035, -87.631004522)"
6000493,HP107520,01/05/2008 11:41:51 AM,071XX S LAFAYETTE AVE,497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,APARTMENT,false,true,731,7,6,69,04B,1177072,1857704,2008,02/28/2018 03:56:25 PM,41.764876415,-87.626538525,"(41.764876415, -87.626538525)"
6000496,HP100108,01/01/2008 12:15:00 AM,015XX N KINGSBURY ST,460,BATTERY,SIMPLE,BAR OR TAVERN,false,false,1822,18,32,8,08B,1169525,1910220,2008,02/28/2018 03:56:25 PM,41.909152038,-87.652675042,"(41.909152038, -87.652675042)"
6000497,HP106443,01/04/2008 06:15:00 PM,049XX N MILWAUKEE AVE,460,BATTERY,SIMPLE,APARTMENT,false,false,1623,16,45,11,08B,1139443,1932191,2008,02/28/2018 03:56:25 PM,41.970044556,-87.762646358,"(41.970044556, -87.762646358)"
6000498,HP100346,01/01/2008 03:05:00 AM,013XX W WALTON ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1323,12,27,24,14,1167135,1906464,2008,02/28/2018 03:56:25 PM,41.898897037,-87.661562824,"(41.898897037, -87.661562824)"
6000499,HN782339,12/28/2007 07:30:00 PM,040XX W MAYPOLE AVE,031A,ROBBERY,ARMED: HANDGUN,TAXICAB,false,false,1114,11,28,26,3,1149200,1901141,2007,02/28/2018 03:56:25 PM,41.884656631,-87.727575684,"(41.884656631, -87.727575684)"
6000500,HP108400,01/05/2008 08:15:00 PM,023XX S STATE ST,2027,NARCOTICS,POSS: CRACK,CHA HALLWAY/STAIRWELL/ELEVATOR,true,false,134,1,3,33,18,1176681,1888910,2008,02/28/2018 03:56:25 PM,41.850517353,-87.627031661,"(41.850517353, -87.627031661)"
6000501,HP107605,01/04/2008 04:00:00 PM,008XX E 38TH PL,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,2122,2,4,36,5,1182526,1879895,2008,02/28/2018 03:56:25 PM,41.825645688,-87.605859954,"(41.825645688, -87.605859954)"
6000502,HP108748,01/06/2008 12:50:00 AM,004XX E 71ST ST,430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,APARTMENT,false,false,323,3,6,69,04B,1180228,1858037,2008,02/28/2018 03:56:25 PM,41.765718456,-87.614960789,"(41.765718456, -87.614960789)"
6000503,HP109026,01/06/2008 06:13:00 AM,018XX W 103RD ST,610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,false,false,2213,22,19,72,5,1165983,1836381,2008,02/28/2018 03:56:25 PM,41.706605772,-87.667787239,"(41.706605772, -87.667787239)"
6000504,HP108877,01/06/2008 02:29:00 AM,033XX N CLIFTON AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,false,false,1924,19,44,6,04A,1168025,1922428,2008,02/28/2018 03:56:25 PM,41.942683966,-87.657832035,"(41.942683966, -87.657832035)"
6000506,HP107437,01/05/2008 10:35:00 AM,034XX W ADAMS ST,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,true,1123,11,28,27,04A,1153365,1898858,2008,02/28/2018 03:56:25 PM,41.878310147,-87.712341776,"(41.878310147, -87.712341776)"
6000507,HP107629,01/05/2008 12:39:00 PM,006XX N LA SALLE DR,820,THEFT,$500 AND UNDER,GAS STATION,false,false,1832,18,42,8,6,1175023,1904549,2008,02/28/2018 03:56:25 PM,41.893469034,-87.632648229,"(41.893469034, -87.632648229)"
6000510,HN768870,12/20/2007 11:46:21 AM,046XX S EVANS AVE,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,APARTMENT,true,false,222,2,4,38,18,1182035,1874463,2007,02/28/2018 03:56:25 PM,41.810751268,-87.607829554,"(41.810751268, -87.607829554)"
6000513,HP107293,01/05/2008 08:35:00 AM,023XX S STATE ST,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,true,false,134,1,3,33,18,1176681,1888923,2008,02/28/2018 03:56:25 PM,41.850553026,-87.627031268,"(41.850553026, -87.627031268)"
6000514,HP108212,01/05/2008 05:46:00 PM,022XX W MAYPOLE AVE,430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,false,false,1332,12,2,28,04B,1161591,1900975,2008,02/28/2018 03:56:25 PM,41.883952084,-87.682078695,"(41.883952084, -87.682078695)"
6000515,HP108985,01/06/2008 05:05:00 AM,013XX W 112TH PL,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,2234,22,34,75,08B,1169459,1830123,2008,02/28/2018 03:56:25 PM,41.689358389,-87.655238639,"(41.689358389, -87.655238639)"
6000518,HP105832,01/04/2008 12:27:30 PM,056XX S WABASH AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,233,2,20,40,18,1177678,1867609,2008,02/28/2018 03:56:25 PM,41.792043078,-87.624017919,"(41.792043078, -87.624017919)"
6000520,HP105151,01/03/2008 10:55:00 PM,003XX W CHICAGO AVE,820,THEFT,$500 AND UNDER,STREET,true,false,1823,18,27,8,6,1173601,1905657,2008,02/28/2018 03:56:25 PM,41.896541195,-87.637837697,"(41.896541195, -87.637837697)"
6000521,HP107441,01/05/2008 10:30:00 AM,023XX W WARREN BLVD,560,ASSAULT,SIMPLE,SIDEWALK,false,false,1332,12,2,28,08A,1160889,1900297,2008,02/28/2018 03:56:25 PM,41.882106182,-87.684675329,"(41.882106182, -87.684675329)"
6000523,HP107675,01/05/2008 12:15:00 PM,041XX W WEST END AVE,810,THEFT,OVER $500,RESIDENCE,false,true,1114,11,28,26,6,1148819,1900653,2008,02/28/2018 03:56:25 PM,41.883324876,-87.728987402,"(41.883324876, -87.728987402)"
6000527,HP106180,01/04/2008 03:30:00 PM,006XX W HARRISON ST,460,BATTERY,SIMPLE,OTHER COMMERCIAL TRANSPORTATION,false,false,131,1,2,28,08B,1172257,1897564,2008,02/28/2018 03:56:25 PM,41.874363279,-87.643013039,"(41.874363279, -87.643013039)"
6000529,HP106632,01/04/2008 08:42:00 PM,024XX W HARRISON ST,810,THEFT,OVER $500,ALLEY,false,false,1135,11,2,28,6,1160207,1897293,2008,02/28/2018 03:56:25 PM,41.873877048,-87.687262667,"(41.873877048, -87.687262667)"
6000530,HP109070,01/05/2008 09:00:00 PM,016XX W CHICAGO AVE,610,BURGLARY,FORCIBLE ENTRY,GROCERY FOOD STORE,false,false,1322,12,1,24,5,1165393,1905417,2008,02/28/2018 03:56:25 PM,41.896061245,-87.667990918,"(41.896061245, -87.667990918)"
6000531,HP100754,01/01/2008 11:10:00 AM,013XX N HALSTED ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1822,18,27,8,08B,1170773,1908893,2008,02/28/2018 03:56:25 PM,41.905483409,-87.64812943,"(41.905483409, -87.64812943)"
6000534,HP109068,01/06/2008 12:00:00 AM,085XX S KILDARE AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,834,8,18,70,7,1149238,1847640,2008,02/28/2018 03:56:25 PM,41.73784137,-87.728818124,"(41.73784137, -87.728818124)"
6000535,HP108916,01/06/2008 03:50:00 AM,003XX W GARFIELD BLVD,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,934,9,3,37,08B,1175139,1868487,2008,02/28/2018 03:56:25 PM,41.794509508,-87.633301738,"(41.794509508, -87.633301738)"
6000536,HP107564,01/05/2008 11:48:58 AM,020XX W 68TH PL,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,726,7,17,67,08B,1163981,1859228,2008,02/28/2018 03:56:25 PM,41.769343646,-87.67447802,"(41.769343646, -87.67447802)"
6000537,HP107041,01/05/2008 01:01:08 AM,001XX N WALLER AVE,820,THEFT,$500 AND UNDER,RESIDENCE,false,false,1512,15,29,25,6,1138135,1900542,2008,02/28/2018 03:56:25 PM,41.88322004,-87.768222981,"(41.88322004, -87.768222981)"
6000541,HP100057,01/01/2008 12:10:00 AM,045XX S ROCKWELL ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,RESIDENTIAL YARD (FRONT/BACK),true,false,914,9,12,58,15,1159793,1874504,2008,02/28/2018 03:56:25 PM,41.811350067,-87.689409993,"(41.811350067, -87.689409993)"
6000542,HP107767,01/05/2008 11:27:00 AM,060XX S WINCHESTER AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,714,7,15,67,26,1164393,1864590,2008,02/28/2018 03:56:25 PM,41.784049015,-87.67281685,"(41.784049015, -87.67281685)"
6000543,HP107838,01/05/2008 02:43:14 PM,066XX S CARPENTER ST,460,BATTERY,SIMPLE,RESIDENCE,false,false,724,7,17,68,08B,1170455,1860830,2008,02/28/2018 03:56:25 PM,41.77360119,-87.650700711,"(41.77360119, -87.650700711)"
6000544,HN779317,12/26/2007 10:50:31 PM,123XX S YALE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,523,5,34,53,14,1176840,1823134,2007,02/28/2018 03:56:25 PM,41.670016883,-87.62842629,"(41.670016883, -87.62842629)"
6000545,HP107038,01/05/2008 01:01:08 AM,001XX N WALLER AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,1512,15,29,25,14,1138135,1900542,2008,02/28/2018 03:56:25 PM,41.88322004,-87.768222981,"(41.88322004, -87.768222981)"
6000546,HP105686,01/04/2008 11:15:00 AM,005XX W 43RD ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,ALLEY,true,false,935,9,11,61,15,1173246,1876405,2008,02/28/2018 03:56:25 PM,41.816279385,-87.640009069,"(41.816279385, -87.640009069)"
6000547,HP108777,01/06/2008 01:15:00 AM,010XX W ADDISON ST,460,BATTERY,SIMPLE,BAR OR TAVERN,false,false,2331,19,44,6,08B,1168530,1924085,2008,02/28/2018 03:56:25 PM,41.94721991,-87.655927802,"(41.94721991, -87.655927802)"
6000548,HP107841,01/05/2008 02:46:30 PM,072XX S SANGAMON ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,733,7,17,68,08B,1171228,1856818,2008,02/28/2018 03:56:25 PM,41.762574897,-87.647984256,"(41.762574897, -87.647984256)"
6000550,HP107194,01/05/2008 04:19:00 AM,041XX N CLARENDON AVE,460,BATTERY,SIMPLE,APARTMENT,false,false,2323,19,46,3,08B,1170176,1927667,2008,02/28/2018 03:56:25 PM,41.957013189,-87.649772575,"(41.957013189, -87.649772575)"
6000551,HP107883,01/05/2008 03:31:05 PM,066XX S ABERDEEN ST,560,ASSAULT,SIMPLE,STREET,false,false,724,7,17,68,08A,1170124,1860821,2008,02/28/2018 03:56:25 PM,41.773583696,-87.651914344,"(41.773583696, -87.651914344)"
6000556,HP107249,01/05/2008 07:14:34 AM,032XX W ROOSEVELT RD,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,true,false,1134,11,24,29,6,1154776,1894524,2008,02/28/2018 03:56:25 PM,41.866389063,-87.707276938,"(41.866389063, -87.707276938)"
6000557,HP106704,01/04/2008 08:25:00 PM,009XX E 46TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,2123,2,4,39,08B,1183330,1874708,2008,02/28/2018 03:56:25 PM,41.811393468,-87.603072043,"(41.811393468, -87.603072043)"
6000558,HP107654,01/04/2008 11:30:00 PM,021XX W OHIO ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,false,false,1313,12,26,24,14,1162023,1903989,2008,02/28/2018 03:56:25 PM,41.892213745,-87.680408134,"(41.892213745, -87.680408134)"
6000559,HP100003,12/31/2007 11:43:35 PM,048XX S MICHIGAN AVE,2027,NARCOTICS,POSS: CRACK,HOTEL/MOTEL,true,false,231,2,3,38,18,1177974,1872998,2007,02/28/2018 03:56:25 PM,41.806824289,-87.622769196,"(41.806824289, -87.622769196)"
6000560,HP106951,01/04/2008 11:39:52 PM,007XX N LOCKWOOD AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,1524,15,37,25,08B,1140892,1904372,2008,02/28/2018 03:56:25 PM,41.893679767,-87.75800467,"(41.893679767, -87.75800467)"
6000561,HP108569,01/05/2008 07:00:00 AM,020XX S MICHIGAN AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,134,1,2,33,5,1177528,1890620,2008,02/28/2018 03:56:25 PM,41.855190551,-87.623871195,"(41.855190551, -87.623871195)"
6000564,HP102676,01/02/2008 10:00:00 AM,014XX S KEELER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1011,10,24,29,14,1148620,1892689,2008,02/28/2018 03:56:25 PM,41.861474572,-87.729923732,"(41.861474572, -87.729923732)"
6000565,HP108582,01/05/2008 10:40:48 PM,014XX N AVERS AVE,650,BURGLARY,HOME INVASION,APARTMENT,false,false,2535,25,30,23,5,1150446,1909346,2008,02/28/2018 03:56:25 PM,41.907147763,-87.722785748,"(41.907147763, -87.722785748)"
6000568,HP108648,01/05/2008 11:45:00 PM,006XX S WABASH AVE,560,ASSAULT,SIMPLE,OTHER,false,false,132,1,2,32,08A,1176895,1897458,2008,02/28/2018 03:56:25 PM,41.873968788,-87.625987769,"(41.873968788, -87.625987769)"
6000569,HP108913,01/06/2008 03:42:00 AM,008XX N HARDING AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1112,11,27,23,08B,1149903,1905315,2008,02/28/2018 03:56:25 PM,41.896096883,-87.72488546,"(41.896096883, -87.72488546)"
6000573,HP100216,01/01/2008 02:15:00 AM,012XX N LARRABEE ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,1822,18,27,8,08B,1172105,1908543,2008,02/28/2018 03:56:25 PM,41.904493689,-87.643246928,"(41.904493689, -87.643246928)"
6000574,HP107279,01/05/2008 08:01:16 AM,031XX W WARREN BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1331,12,28,27,14,1155415,1900183,2008,02/28/2018 03:56:25 PM,41.881905131,-87.704778964,"(41.881905131, -87.704778964)"
6000575,HP107711,01/05/2008 09:30:00 AM,064XX N OAKLEY AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE-GARAGE,false,false,2412,24,50,2,7,1159808,1942754,2008,02/28/2018 03:56:25 PM,41.998633198,-87.687470142,"(41.998633198, -87.687470142)"
6000576,HN771820,12/21/2007 08:13:26 PM,055XX S PERRY AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,VEHICLE NON-COMMERCIAL,true,false,233,2,3,40,18,1176643,1868266,2007,02/28/2018 03:56:25 PM,41.793869322,-87.627793295,"(41.793869322, -87.627793295)"
6000577,HP107014,01/05/2008 12:44:42 AM,050XX W ERIE ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,1532,15,28,25,08B,1142661,1903851,2008,02/28/2018 03:56:25 PM,41.892217347,-87.751520626,"(41.892217347, -87.751520626)"
6000579,HP107868,01/04/2008 08:00:00 PM,015XX S HOMAN AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,1021,10,24,29,5,1153953,1892152,2008,02/28/2018 03:56:25 PM,41.859896461,-87.710361454,"(41.859896461, -87.710361454)"
6000580,HP101556,01/01/2008 09:33:12 PM,022XX W THOME AVE,281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,false,false,2413,24,50,2,2,1160412,1941463,2008,02/28/2018 03:56:25 PM,41.995078127,-87.685284156,"(41.995078127, -87.685284156)"
6000582,HN786271,12/30/2007 05:06:00 PM,006XX N KINGSBURY ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,false,1831,18,42,8,26,1172623,1904588,2007,02/28/2018 03:56:25 PM,41.893629496,-87.641461347,"(41.893629496, -87.641461347)"
6000583,HP108100,01/05/2008 05:00:00 PM,065XX S ALBANY AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,831,8,15,66,3,1156844,1861112,2008,02/28/2018 03:56:25 PM,41.774660673,-87.700588355,"(41.774660673, -87.700588355)"
6000584,HP108010,01/05/2008 12:55:00 AM,017XX W DIVISION ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,SMALL RETAIL STORE,false,false,1322,12,1,24,26,1164370,1908039,2008,02/28/2018 03:56:25 PM,41.903277913,-87.671673906,"(41.903277913, -87.671673906)"
6000585,HP108911,01/06/2008 03:01:00 AM,017XX W 18TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,ALLEY,true,false,1223,12,25,31,15,1165000,1891449,2008,02/28/2018 03:56:25 PM,41.857740249,-87.669830912,"(41.857740249, -87.669830912)"
6000586,HP108197,01/05/2008 05:15:00 PM,008XX N MICHIGAN AVE,880,THEFT,PURSE-SNATCHING,STREET,false,false,1833,18,42,8,6,1177311,1905834,2008,02/28/2018 03:56:25 PM,41.896943556,-87.624206307,"(41.896943556, -87.624206307)"
6000587,HP108664,01/05/2008 11:58:00 PM,010XX N PULASKI RD,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1112,11,27,23,08B,1149530,1906680,2008,02/28/2018 03:56:25 PM,41.899849834,-87.726219947,"(41.899849834, -87.726219947)"
6000589,HP108683,01/05/2008 10:40:00 PM,113XX S NORMAL AVE,530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,RESIDENCE,false,false,2233,22,34,49,04A,1174994,1829626,2008,02/28/2018 03:56:25 PM,41.687873195,-87.634989851,"(41.687873195, -87.634989851)"
6000590,HP101868,01/02/2008 07:50:00 AM,005XX N DEARBORN ST,560,ASSAULT,SIMPLE,GOVERNMENT BUILDING/PROPERTY,false,false,1831,18,42,8,08A,1175841,1903993,2008,02/28/2018 03:56:25 PM,41.891924971,-87.629660784,"(41.891924971, -87.629660784)"
6000591,HP106038,01/04/2008 02:26:00 PM,003XX S CICERO AVE,820,THEFT,$500 AND UNDER,STREET,false,false,1533,15,24,25,6,1144453,1897826,2008,02/28/2018 03:56:25 PM,41.875650497,-87.745090967,"(41.875650497, -87.745090967)"
6000592,HP108052,01/05/2008 04:40:00 PM,036XX W 63RD ST,312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,GROCERY FOOD STORE,false,false,823,8,13,65,3,1153161,1862593,2008,02/28/2018 03:56:25 PM,41.778798333,-87.714050695,"(41.778798333, -87.714050695)"
6000593,HP104369,01/03/2008 03:35:00 PM,012XX S KEELER AVE,460,BATTERY,SIMPLE,STREET,true,false,1011,10,24,29,08B,1148580,1894018,2008,02/28/2018 03:56:25 PM,41.865122281,-87.730036283,"(41.865122281, -87.730036283)"
6000594,HP108322,01/05/2008 06:31:00 PM,007XX N CHRISTIANA AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,1121,11,27,23,08B,1153912,1904660,2008,02/28/2018 03:56:25 PM,41.894220539,-87.7101786,"(41.894220539, -87.7101786)"
6000596,HP109001,01/06/2008 06:07:00 AM,105XX S GREEN ST,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,2233,22,34,73,3,1172513,1834975,2008,02/28/2018 03:56:25 PM,41.702606515,-87.643915804,"(41.702606515, -87.643915804)"
6000598,HP103559,01/03/2008 05:51:00 AM,048XX W NORTH AVE,610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,false,false,2533,25,37,25,5,1143738,1910196,2008,02/28/2018 03:56:25 PM,41.909608631,-87.747406059,"(41.909608631, -87.747406059)"
6000600,HP108209,01/05/2008 01:30:00 PM,027XX W OGDEN AVE,810,THEFT,OVER $500,STREET,false,false,1023,10,28,29,6,1158506,1892977,2008,02/28/2018 03:56:25 PM,41.862068476,-87.693626029,"(41.862068476, -87.693626029)"
6000604,HP105622,01/04/2008 10:17:17 AM,001XX N LOTUS AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1523,15,28,25,08B,1139925,1900603,2008,02/28/2018 03:56:25 PM,41.883354898,-87.761648404,"(41.883354898, -87.761648404)"
6000605,HP108493,01/05/2008 09:41:47 PM,047XX W JACKSON BLVD,460,BATTERY,SIMPLE,RESIDENCE,false,true,1131,11,24,25,08B,1144908,1898272,2008,02/28/2018 03:56:25 PM,41.876865807,-87.743409103,"(41.876865807, -87.743409103)"
6000606,HP108205,01/05/2008 06:10:00 PM,009XX W BELMONT AVE,141C,WEAPONS VIOLATION,UNLAWFUL USE OTHER DANG WEAPON,SIDEWALK,false,false,1932,19,44,6,15,1169218,1921430,2008,02/28/2018 03:56:25 PM,41.93991953,-87.653476317,"(41.93991953, -87.653476317)"
6000607,HP108466,01/05/2008 12:00:00 PM,041XX W EDDY ST,2851,PUBLIC PEACE VIOLATION,ARSON THREAT,RESIDENCE,false,true,1731,17,30,16,26,1147940,1923336,2008,02/28/2018 03:56:25 PM,41.945586189,-87.731630818,"(41.945586189, -87.731630818)"
6000609,HP108734,01/06/2008 12:45:00 AM,099XX S UNION AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,2232,22,34,73,08B,1173393,1838878,2008,02/28/2018 03:56:25 PM,41.713297546,-87.640578502,"(41.713297546, -87.640578502)"
6000611,HP108892,01/06/2008 02:00:00 AM,029XX W 63RD ST,320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,823,8,15,66,3,1157658,1862719,2008,02/28/2018 03:56:25 PM,41.779054042,-87.697560782,"(41.779054042, -87.697560782)"
6000612,HP107674,01/05/2008 12:45:00 PM,003XX S WHIPPLE ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,1124,11,28,27,08B,1156099,1898324,2008,02/28/2018 03:56:25 PM,41.876790076,-87.702317506,"(41.876790076, -87.702317506)"
6000614,HP103272,01/02/2008 09:39:26 PM,001XX E 51ST ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,224,2,3,38,18,1178154,1871244,2008,02/28/2018 03:56:25 PM,41.802007069,-87.622162249,"(41.802007069, -87.622162249)"
6000615,HP108073,01/05/2008 04:40:01 PM,071XX S ABERDEEN ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,733,7,17,68,08B,1170216,1857494,2008,02/28/2018 03:56:25 PM,41.764451993,-87.651673752,"(41.764451993, -87.651673752)"
6000617,HP106814,01/04/2008 09:45:00 PM,049XX S LAFLIN ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,933,9,16,61,18,1167168,1872039,2008,02/28/2018 03:56:25 PM,41.804431006,-87.662429498,"(41.804431006, -87.662429498)"
6000618,HP107983,08/15/2007 08:00:00 AM,103XX S CALUMET AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,false,false,512,5,9,49,11,1180407,1836412,2007,02/28/2018 03:56:25 PM,41.706372788,-87.614966293,"(41.706372788, -87.614966293)"
6000619,HP108102,01/05/2008 05:10:34 PM,074XX S EGGLESTON AVE,560,ASSAULT,SIMPLE,SIDEWALK,false,false,732,7,17,68,08A,1174583,1855541,2008,02/28/2018 03:56:25 PM,41.758996647,-87.635725667,"(41.758996647, -87.635725667)"
6000620,HP106171,01/04/2008 04:12:05 PM,006XX W HARRISON ST,1330,CRIMINAL TRESPASS,TO LAND,OTHER,false,false,131,1,2,28,26,1172257,1897564,2008,02/28/2018 03:56:25 PM,41.874363279,-87.643013039,"(41.874363279, -87.643013039)"
6000621,HP108971,01/06/2008 04:30:00 AM,037XX S WESTERN AVE,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,STREET,true,false,913,9,12,59,18,1160986,1879696,2008,02/28/2018 03:56:25 PM,41.825572921,-87.684890408,"(41.825572921, -87.684890408)"
6000622,HP108163,01/05/2008 05:54:47 PM,063XX S HALSTED ST,560,ASSAULT,SIMPLE,CTA PLATFORM,true,false,723,7,20,68,08A,1172056,1862850,2008,02/28/2018 03:56:25 PM,41.779109284,-87.644772518,"(41.779109284, -87.644772518)"
6000623,HP108265,01/05/2008 06:57:12 PM,056XX S MORGAN ST,460,BATTERY,SIMPLE,RESIDENCE,false,false,712,7,16,68,08B,1170605,1867481,2008,02/28/2018 03:56:25 PM,41.791849043,-87.649957075,"(41.791849043, -87.649957075)"
6000624,HP104653,01/03/2008 06:00:00 PM,0000X N STATE ST,820,THEFT,$500 AND UNDER,DEPARTMENT STORE,true,false,122,1,42,32,6,1176362,1900577,2008,02/28/2018 03:56:25 PM,41.882539542,-87.627850543,"(41.882539542, -87.627850543)"
6000626,HN778964,12/26/2007 06:00:00 PM,109XX S STATE ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,false,false,513,5,9,49,26,1178193,1832481,2007,02/28/2018 03:56:25 PM,41.695635969,-87.623192507,"(41.695635969, -87.623192507)"
6000628,HP108416,01/05/2008 08:51:46 PM,064XX S HOYNE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,VACANT LOT/LAND,false,true,726,7,15,67,08B,1163467,1862027,2008,02/28/2018 03:56:25 PM,41.777035272,-87.67628373,"(41.777035272, -87.67628373)"
